RO ID,Outlet Name,Display Name,Address Line 1,Address Line 2,City / Town,District,State / UT,State ISO,Pincode,Full Formatted Address,Phone / Mobile,Email Address,Latitude,Longitude,Fuels Available,Amenities,Extracted At
0000175350,SWAGAT PETROLEUM BHARAT PETROLEUM DEALERS,SWAGAT PETROLEUM BHARAT PETROLEUM DEALERS,"GUT NO 132, VILLAGE - PALI",TAL - WADA,PALI,PALGHAR,Maharashtra,IN-20,421303,"GUT NO 132, VILLAGE - PALI, TAL - WADA, PALI, PALGHAR, 421303, India",9271741222,swagat175350@bpclretail.in,19.669271,73.079161,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:30:06
0000101969,SNEH ENTERPRIESE BHARAT PETROLEUM DEALERS,SNEH ENTERPRIESE BHARAT PETROLEUM DEALERS,PELHAR,VASAI,PELHAR VASAI,PALGHAR,Maharashtra,IN-20,410208,"PELHAR, VASAI, PELHAR VASAI, PALGHAR, 410208, India",9619579696,sneh101969@bpclretail.in,19.444036,72.881366,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000162699,BABA PETROLEUM BHARAT PETROLEUM DEALERS,BABA PETROLEUM BHARAT PETROLEUM DEALERS,SAFALE,SAFALE,SAFALE,PALGHAR,Maharashtra,IN-20,401404,"SAFALE, SAFALE, SAFALE, PALGHAR, 401404, India",9765303838,baba162699@bpclretail.in,19.583764,72.816718,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:06
0000192468,B. P. AUTOCARE BHARAT PETROLEUM DEALERS,B. P. AUTOCARE BHARAT PETROLEUM DEALERS,"VILLAGE- SHIRSAD ,MUMBAI","AHAMDABAD HAIGHWAY, NH8",SHIRSAD,PALGHAR,Maharashtra,IN-20,400077,"VILLAGE- SHIRSAD ,MUMBAI, AHAMDABAD HAIGHWAY, NH8, SHIRSAD, PALGHAR, 400077, India",9820044177,bpautocare192468@bpclretail.in,19.4780609,72.894342,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000179767,RAJEN PETROLEUM BHARAT PETROLEUM DEALERS,RAJEN PETROLEUM BHARAT PETROLEUM DEALERS,VILLAGE UPLAT,ON NH8,TALASARI,PALGHAR,Maharashtra,IN-20,401606,"VILLAGE UPLAT, ON NH8, TALASARI, PALGHAR, 401606, India",9022229229,rajen179767@bpclretail.in,20.203572,72.890251,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:30:37
0000101909,C.P.SHAH & SONS BHARAT PETROLEUM DEALERS,C.P.SHAH & SONS BHARAT PETROLEUM DEALERS,NH-8,TALASIRI,TALASIRI,PALGHAR,Maharashtra,IN-20,401606,"NH-8, TALASIRI, TALASIRI, PALGHAR, 401606, India",9619808999,cpshah101909@bpclretail.in,20.124002,72.916427,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:30:37
0000168038,SAIWAN PETROLEUM BHARAT PETROLEUM DEALERS,SAIWAN PETROLEUM BHARAT PETROLEUM DEALERS,SAIWAN NAKA,OPP. ICE FACTORY,TALUKA VASAI,PALGHAR,Maharashtra,IN-20,401303,"SAIWAN NAKA, OPP. ICE FACTORY, TALUKA VASAI, PALGHAR, 401303, India",9167098510,saiwan168038@bpclretail.in,19.481955,72.984622,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000202722,OSTS VADAVLI BHARAT PETROLEUM DEALERS,OSTS VADAVLI BHARAT PETROLEUM DEALERS,"AT POST VADAVLI, NH8",PALGHAR,VADAVLI,PALGHAR,Maharashtra,IN-20,401606,"AT POST VADAVLI, NH8, PALGHAR, VADAVLI, PALGHAR, 401606, India",,puneetzaidu@bharatpetroleum.in,20.106542,72.914925,,Air_Filling,2026-09-02 16:30:37
0000202958,OSTS VADAVLI BHARAT PETROLEUM DEALERS,OSTS VADAVLI BHARAT PETROLEUM DEALERS,AT POST VADAVLI,ON NH8,VADAVLI,PALGHAR,Maharashtra,IN-20,401606,"AT POST VADAVLI, ON NH8, VADAVLI, PALGHAR, 401606, India",8355837585,bp202958@bpclretail.in,20.106542,72.914925,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:37
0000264072,AASTHA ENERGIES BHARAT PETROLEUM DEALERS,AASTHA ENERGIES BHARAT PETROLEUM DEALERS,JUCHANDRA,VASAI VIRAR,VASAI,PALGHAR,Maharashtra,IN-20,401208,"JUCHANDRA, VASAI VIRAR, VASAI, PALGHAR, 401208, India",9372546207,aasthaenergies@gmail.com,19.3413437,72.8928682,"DIESEL, PETROL","Automation, Air_Filling",2026-09-02 16:23:28
0000256047,ADISHAKTI ENERGY BHARAT PETROLEUM DEALERS,ADISHAKTI ENERGY BHARAT PETROLEUM DEALERS,"RAJAVALI VILLAGE, VASAI EAST","RAJAVALI VILLAGE, VASAI EAST",VASAI,PALGHAR,Maharashtra,IN-20,401208,"RAJAVALI VILLAGE, VASAI EAST, RAJAVALI VILLAGE, VASAI EAST, VASAI, PALGHAR, 401208, India",7066032152,adishaktienergy1@gmail.com,19.399286,72.856437,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000101956,BASSEIN PETROL SUPPLY CO BHARAT PETROLEUM DEALERS,BASSEIN PETROL SUPPLY CO BHARAT PETROLEUM DEALERS,VASAI,THANE,VASAI,PALGHAR,Maharashtra,IN-20,401202,"VASAI, THANE, VASAI, PALGHAR, 401202, India",9420069746,bassein101956@bpclretail.in,19.376371,72.826458,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000127371,SWAGAT AUTO BHARAT PETROLEUM DEALERS,SWAGAT AUTO BHARAT PETROLEUM DEALERS,SURVEY NO 23/1,NH8 VILLAGE SATIVALI,VASAI EAST,PALGHAR,Maharashtra,IN-20,410208,"SURVEY NO 23/1, NH8 VILLAGE SATIVALI, VASAI EAST, PALGHAR, 410208, India",9930558175,swagat127371@bpclretail.in,19.413094,72.877059,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000180794,MANVEL PETROLEUM BHARAT PETROLEUM DEALERS,MANVEL PETROLEUM BHARAT PETROLEUM DEALERS,"MANVEL, LALODI NANDKHAL","VIRAR(WEST), TAL- VASAI",VATAR,PALGHAR,Maharashtra,IN-20,401301,"MANVEL, LALODI NANDKHAL, VIRAR(WEST), TAL- VASAI, VATAR, PALGHAR, 401301, India",9822266881,manvel180794@bpclretail.in,19.442027,72.776494,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000232778,SWASTIK FUEL STATION BHARAT PETROLEUM DEALERS,SWASTIK FUEL STATION BHARAT PETROLEUM DEALERS,VIKRAMGAD - DAHANU ROAD,NR CIVIL HOSPITAL DAHANU ROAD,VIKRAMGAD,PALGHAR,Maharashtra,IN-20,401605,"VIKRAMGAD - DAHANU ROAD, NR CIVIL HOSPITAL DAHANU ROAD, VIKRAMGAD, PALGHAR, 401605, India",8830557141,Swastik232778@bpclretail.in,19.8019603,73.0916908,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:21
0000180497,JAI MATA DI PETROLEUM BHARAT PETROLEUM DEALERS,JAI MATA DI PETROLEUM BHARAT PETROLEUM DEALERS,"PALI-VIKRAMGADH ROAD,",TAL-VIKRAMGADH,VIKRAMGADH,PALGHAR,Maharashtra,IN-20,401605,"PALI-VIKRAMGADH ROAD,, TAL-VIKRAMGADH, VIKRAMGADH, PALGHAR, 401605, India",9819717155,jaimata180497@bpclretail.in,19.770051,73.088531,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:30:21
0000101955,BASSEIN PETROL SUPPLY CO A/C V BHARAT PETROLEUM DEALERS,BASSEIN PETROL SUPPLY CO A/C V BHARAT PETROLEUM DEALERS,VIRAR,THANE,VIRAR,PALGHAR,Maharashtra,IN-20,401203,"VIRAR, THANE, VIRAR, PALGHAR, 401203, India",9860215226,bassein101955@bpclretail.in,19.452121,72.807965,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000101954,ASHOK AUTO MOBILES BHARAT PETROLEUM DEALERS,ASHOK AUTO MOBILES BHARAT PETROLEUM DEALERS,VALIVE,BASSEIN,WALIV,PALGHAR,Maharashtra,IN-20,401208,"VALIVE, BASSEIN, WALIV, PALGHAR, 401208, India",9821075255,ashok101954@bpclretail.in,19.414058,72.875543,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, Parking, ATM, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000101958,C.T.PARIKH SERVICE CENTRE BHARAT PETROLEUM DEALERS,C.T.PARIKH SERVICE CENTRE BHARAT PETROLEUM DEALERS,OPP.TAPS COLONY,BOISAR,BOISAR,PALGHAR MAHARASHTRA,Maharashtra,IN-20,401501,"OPP.TAPS COLONY, BOISAR, BOISAR, PALGHAR MAHARASHTRA, 401501, India",9423355131,ctparikh101958@bpclretail.in,19.810792,72.742415,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, ATM, TWO_FOUR_SEVEN",2026-09-02 16:30:21
0000101907,CHAROTIKASA PETROLEUM BHARAT PETROLEUM DEALERS,CHAROTIKASA PETROLEUM BHARAT PETROLEUM DEALERS,NH-8 CHAROTI NAKA,DAHANU,CHAROTI,PALGHAR MAHARASHTRA,Maharashtra,IN-20,401602,"NH-8 CHAROTI NAKA, DAHANU, CHAROTI, PALGHAR MAHARASHTRA, 401602, India",,charotikasa101907@bpclretail.in,19.910341,72.940683,,"Automation, Parking, Air_Filling",2026-09-02 16:30:21
0000143010,SAMRAT SERVICE STATION BHARAT PETROLEUM DEALERS,SAMRAT SERVICE STATION BHARAT PETROLEUM DEALERS,OPP SHANIVAR BAZAR,PARLI NANDED HIGHWAY,GANGAKHED,PARBHANI,Maharashtra,IN-20,431514,"OPP SHANIVAR BAZAR, PARLI NANDED HIGHWAY, GANGAKHED, PARBHANI, 431514, India",9422177238,samrat143010@bpclretail.in,18.96625,76.751931,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:35
0000264395,SHRI SAI PETROLEUM BHARAT PETROLEUM DEALERS,SHRI SAI PETROLEUM BHARAT PETROLEUM DEALERS,"SURVEY NO. 520/5, SHIVAJINAGAR",GANGAKHED,GANGAKHED,PARBHANI,Maharashtra,IN-20,431514,"SURVEY NO. 520/5, SHIVAJINAGAR, GANGAKHED, GANGAKHED, PARBHANI, 431514, India",7777875151,shrisaipetroleum5151@gmail.com,18.96262,76.72111,"DIESEL, PETROL",Air_Filling,2026-09-02 16:29:35
0000178828,VISHAL PETROLEUM BHARAT PETROLEUM DEALERS,VISHAL PETROLEUM BHARAT PETROLEUM DEALERS,GANGAKHED,GANGAKHED,GANGAKHED,PARBHANI,Maharashtra,IN-20,431514,"GANGAKHED, GANGAKHED, GANGAKHED, PARBHANI, 431514, India",9822444276,vishalp178828@bpclretail.in,18.964292,76.732877,"DIESEL, PETROL","Automation, Air_Filling",2026-09-02 16:29:35
0000227754,CHINTAMANI PETROLEUM BHARAT PETROLEUM DEALERS,CHINTAMANI PETROLEUM BHARAT PETROLEUM DEALERS,GAT NO 30/3,PARBHANI JINTUR HIGHWAY NH752K,JINTUR,PARBHANI,Maharashtra,IN-20,431509,"GAT NO 30/3, PARBHANI JINTUR HIGHWAY NH752K, JINTUR, PARBHANI, 431509, India",8830450702,chintamani227754@bpclretail.in,19.5850082,76.6918221,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:09
0000243260,PREMAAI PETROLEUM BHARAT PETROLEUM DEALERS,PREMAAI PETROLEUM BHARAT PETROLEUM DEALERS,GUT NO 218,CHINCHOLI DARADE,JINTUR,PARBHANI,Maharashtra,IN-20,431509,"GUT NO 218, CHINCHOLI DARADE, JINTUR, PARBHANI, 431509, India",9823870111,sanappetrolium@gmail.com,19.543116,76.839585,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:10
0000150893,SRINIVAS PETROLEUM BHARAT PETROLEUM DEALERS,SRINIVAS PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY NO. 201,"PALAM GANGAKHED ROAD, PALAM",PALAM,PARBHANI,Maharashtra,IN-20,431720,"SURVEY NO. 201, PALAM GANGAKHED ROAD, PALAM, PALAM, PARBHANI, 431720, India",9822955910,srinivas150893@bpclretail.in,19.010605,76.94094,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:31
0000190477,ANAND PETROLEUM BHARAT PETROLEUM DEALERS,ANAND PETROLEUM BHARAT PETROLEUM DEALERS,VILL.- PARVA,PARBHANI MANWAT ROAD,PARBHANI,PARBHANI,Maharashtra,IN-20,431530,"VILL.- PARVA, PARBHANI MANWAT ROAD, PARBHANI, PARBHANI, 431530, India",9766495149,anand190477@bpclretail.in,19.296532834408,76.708053915344,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000256803,AUNDHEKAR PETROLEUM BHARAT PETROLEUM DEALERS,AUNDHEKAR PETROLEUM BHARAT PETROLEUM DEALERS,PARBHANI,VISAWA CORNER,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"PARBHANI, VISAWA CORNER, PARBHANI, PARBHANI, 431401, India",9404553333,ajinkya.aundhekar@gmail.com,19.287541,76.75473,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000190505,ITC LIMITED PARBHANI BHARAT PETROLEUM DEALERS,ITC LIMITED PARBHANI BHARAT PETROLEUM DEALERS,PARBHANI,PARBHANI,PARBHANI,PARBHANI,Maharashtra,IN-20,431402,"PARBHANI, PARBHANI, PARBHANI, PARBHANI, 431402, India",9011009565,itclimited190505@bpclretail.in,19.2703,76.830653,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000266071,JAHANGIRKHAN PETROLEUM BHARAT PETROLEUM DEALERS,JAHANGIRKHAN PETROLEUM BHARAT PETROLEUM DEALERS,DHAR ROAD PARBHANI,PARBHANI,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"DHAR ROAD PARBHANI, PARBHANI, PARBHANI, PARBHANI, 431401, India",9011107159,jabaazkhan121@gmail.com,19.2807,76.7902,"DIESEL, PETROL",Air_Filling,2026-09-02 16:29:52
0000222079,KAILAS PETROLEUM BHARAT PETROLEUM DEALERS,KAILAS PETROLEUM BHARAT PETROLEUM DEALERS,"AT VILLAGE RUDI, TQ. MANWAT","ON NH61, KALYAN-NIRMAL HIGHWAY",PARBHANI,PARBHANI,Maharashtra,IN-20,431505,"AT VILLAGE RUDI, TQ. MANWAT, ON NH61, KALYAN-NIRMAL HIGHWAY, PARBHANI, PARBHANI, 431505, India",9975056777,kailas222079@bpclretail.in,19.331886,76.514897,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000237664,KHORESHWAR PETROLEUM BHARAT PETROLEUM DEALERS,KHORESHWAR PETROLEUM BHARAT PETROLEUM DEALERS,GUT NO- 412 (P),JALNA- JINTUR ROAD,PARBHANI,PARBHANI,Maharashtra,IN-20,431509,"GUT NO- 412 (P), JALNA- JINTUR ROAD, PARBHANI, PARBHANI, 431509, India",9422968983,khoreshwarpetroleum@gmail.com,19.618838,76.548584,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:09
0000263670,NAMO PETROLEUM BHARAT PETROLEUM DEALERS,NAMO PETROLEUM BHARAT PETROLEUM DEALERS,"GUT NO.319, NH752K",BRAHMANGAON,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"GUT NO.319, NH752K, BRAHMANGAON, PARBHANI, PARBHANI, 431401, India",9607676176,namopetroleum263670@gmail.com,19.2234572,76.7305518,"DIESEL, PETROL",Air_Filling,2026-09-02 16:29:52
0000170524,NIKHIL PETROLEUM BHARAT PETROLEUM DEALERS,NIKHIL PETROLEUM BHARAT PETROLEUM DEALERS,"GUT NO- 37 , DHARMAPURI","PARBHANI JINTUR ROAD, TAL- PARBHANI",PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"GUT NO- 37 , DHARMAPURI, PARBHANI JINTUR ROAD, TAL- PARBHANI, PARBHANI, PARBHANI, 431401, India",9423142639,nikhil170524@bpclretail.in,19.303864,76.747127,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000206995,PAPPUS PETROL PUMP BHARAT PETROLEUM DEALERS,PAPPUS PETROL PUMP BHARAT PETROLEUM DEALERS,GUT NO - 967 AT ZARI,PARBHANI JINTUR ROAD,PARBHANI,PARBHANI,Maharashtra,IN-20,431540,"GUT NO - 967 AT ZARI, PARBHANI JINTUR ROAD, PARBHANI, PARBHANI, 431540, India",7769992333,pappu206995@bpclretail.in,19.4337005,76.7622494,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000112173,R.R. FILLING STATION BHARAT PETROLEUM DEALERS,R.R. FILLING STATION BHARAT PETROLEUM DEALERS,BASMAT ROAD,PARBHANI,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"BASMAT ROAD, PARBHANI, PARBHANI, PARBHANI, 431401, India",9767022284,rr112173@bpclretail.in,19.25613,76.784933,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000221674,SAMARTH FILLING STATION BHARAT PETROLEUM DEALERS,SAMARTH FILLING STATION BHARAT PETROLEUM DEALERS,NEAR PARDESHWAR TEMPLE,NANKHEDA ROAD,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"NEAR PARDESHWAR TEMPLE, NANKHEDA ROAD, PARBHANI, PARBHANI, 431401, India",9423142361,samrath221674@bpclretail.in,19.283624,76.769254,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000184390,SHARMA FILLING STATION BHARAT PETROLEUM DEALERS,SHARMA FILLING STATION BHARAT PETROLEUM DEALERS,GUT- 77 (P),VILLAGE- KAREGAON,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"GUT- 77 (P), VILLAGE- KAREGAON, PARBHANI, PARBHANI, 431401, India",9422175166,sharmaf184390@bpclretail.in,19.261596,76.816162,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000205147,SHREE GOVIND PETROLEUM BHARAT PETROLEUM DEALERS,SHREE GOVIND PETROLEUM BHARAT PETROLEUM DEALERS,AT GANGAKHED PARBHANI ROAD,KHADAKPURA GALLI,PARBHANI,PARBHANI,Maharashtra,IN-20,431514,"AT GANGAKHED PARBHANI ROAD, KHADAKPURA GALLI, PARBHANI, PARBHANI, 431514, India",9764830000,shreegovind205147@bpclretail.in,18.990734,76.72471,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:35
0000240821,SHREE PETROLEUM BHARAT PETROLEUM DEALERS,SHREE PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY- 517/2,PARBHANI TOWN,PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"SURVEY- 517/2, PARBHANI TOWN, PARBHANI, PARBHANI, 431401, India",9404404040,smitaparsawat@gmail.com,19.256568,76.762498,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000218588,SHRI SIDDHIVINAYAK PETROLEUM BHARAT PETROLEUM DEALERS,SHRI SIDDHIVINAYAK PETROLEUM BHARAT PETROLEUM DEALERS,"AT PRABHAVATI NAGAR, PARBHANI",ON NH61(222),PARBHANI,PARBHANI,Maharashtra,IN-20,431401,"AT PRABHAVATI NAGAR, PARBHANI, ON NH61(222), PARBHANI, PARBHANI, 431401, India",9423444486,shrisidhivinayak218588@bpclretail.in,19.283521,76.753377,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:52
0000265260,VIKRANT PETROLEUM BHARAT PETROLEUM DEALERS,VIKRANT PETROLEUM BHARAT PETROLEUM DEALERS,"GUT NO.155, PINGALI VILLAGE",PARBHANI,PARBHANI,PARBHANI,Maharashtra,IN-20,431402,"GUT NO.155, PINGALI VILLAGE, PARBHANI, PARBHANI, PARBHANI, 431402, India",9373358358,visgandhare@gmail.com,19.226488,76.85417,"DIESEL, PETROL",Air_Filling,2026-09-02 16:23:31
0000144909,HARSHVARDHAN FILLING STATION BHARAT PETROLEUM DEALERS,HARSHVARDHAN FILLING STATION BHARAT PETROLEUM DEALERS,PATHRI-MAJLGAON ROAD,PATHRI,PATHRI,PARBHANI,Maharashtra,IN-20,431506,"PATHRI-MAJLGAON ROAD, PATHRI, PATHRI, PARBHANI, 431506, India",9823280800,milindsawantbpcl@gmail.com,19.260264,76.419662,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:51
0000180708,SHAKUNTAL PETROLEUM BHARAT PETROLEUM DEALERS,SHAKUNTAL PETROLEUM BHARAT PETROLEUM DEALERS,VILLAGE PUNGLA,JINTOOR AUNDHA ROAD,PUNGLA,PARBHANI,Maharashtra,IN-20,431509,"VILLAGE PUNGLA, JINTOOR AUNDHA ROAD, PUNGLA, PARBHANI, 431509, India",7588162121,shakutal180708@bpclretail.in,19.594251,76.708856,,"Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:09
0000226794,GAIKWAD PETROLEUM BHARAT PETROLEUM DEALERS,GAIKWAD PETROLEUM BHARAT PETROLEUM DEALERS,AT VILLAGE PURNA,ON SH219,PURNA,PARBHANI,Maharashtra,IN-20,431511,"AT VILLAGE PURNA, ON SH219, PURNA, PARBHANI, 431511, India",9527958358,gaikwad226794@bpclretail.in,19.202402,77.026249,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:31
0000112169,CHANDULAL T. PARIKH BHARAT PETROLEUM DEALERS,CHANDULAL T. PARIKH BHARAT PETROLEUM DEALERS,STATION ROAD,SAILU,SAILU,PARBHANI,Maharashtra,IN-20,431503,"STATION ROAD, SAILU, SAILU, PARBHANI, 431503, India",9422175580,chandulal112169@bpclretail.in,19.449116,76.434216,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:51
0000147164,RAJESH SUPER PETROLEUM BHARAT PETROLEUM DEALERS,RAJESH SUPER PETROLEUM BHARAT PETROLEUM DEALERS,PARBHANI - SELU ROAD,VIDHYANAGAR,SELU,PARBHANI,Maharashtra,IN-20,431503,"PARBHANI - SELU ROAD, VIDHYANAGAR, SELU, PARBHANI, 431503, India",9422175044,rajesh147164@bpclretail.in,19.456367,76.43348,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:09
0000177027,SHRI GANRAJ PETROLEUM BHARAT PETROLEUM DEALERS,SHRI GANRAJ PETROLEUM BHARAT PETROLEUM DEALERS,"GUT NO 5/1, GANESHPUR","JALNA JINTOOR ROAD, TAL- SELU",SELU,PARBHANI,Maharashtra,IN-20,431509,"GUT NO 5/1, GANESHPUR, JALNA JINTOOR ROAD, TAL- SELU, SELU, PARBHANI, 431509, India",9665872828,ganraj177027@bpclretail.in,19.623785,76.485564,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:30:09
0000260463,JAYGURUDEV PETROLEUM BHARAT PETROLEUM DEALERS,JAYGURUDEV PETROLEUM BHARAT PETROLEUM DEALERS,"GUT NO.94, DAHIKHED VILLAGE",SHELGAON-SHERSHI ROAD,SONPETH,PARBHANI,Maharashtra,IN-20,431516,"GUT NO.94, DAHIKHED VILLAGE, SHELGAON-SHERSHI ROAD, SONPETH, PARBHANI, 431516, India",9421864055,jaigurudev.petroleum02@gmail.com,19.0332,76.4901,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:29:35
0000174419,RADHE RADHE PETROLEUM BHARAT PETROLEUM DEALERS,RADHE RADHE PETROLEUM BHARAT PETROLEUM DEALERS,"SHEL PIMPALGAON,ALANDI,","SHELGAON,TAL.KHED.",ALANDI,PUNE,Maharashtra,IN-20,410501,"SHEL PIMPALGAON,ALANDI,, SHELGAON,TAL.KHED., ALANDI, PUNE, 410501, India",9422015147,radhe174419@bpclretail.in,18.73144,73.946687,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000161933,BALAJI PETROLEUM BHARAT PETROLEUM DEALERS,BALAJI PETROLEUM BHARAT PETROLEUM DEALERS,ALE- PHATA NAGAR ROAD,OPP. APMC MARKET YARD,ALEPHATA,PUNE,Maharashtra,IN-20,412411,"ALE- PHATA NAGAR ROAD, OPP. APMC MARKET YARD, ALEPHATA, PUNE, 412411, India",9011054864,balaji161933@bpclretail.in,19.180741,74.101861,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:29:48
0000148995,SAI PETROLEUM BHARAT PETROLEUM DEALERS,SAI PETROLEUM BHARAT PETROLEUM DEALERS,AT POST TALEGAON DHAMDHARE,SH-60 PUNE-NAGAR ROAD,AT POST TALEGAON DAMDHERE,PUNE,Maharashtra,IN-20,412208,"AT POST TALEGAON DHAMDHARE, SH-60 PUNE-NAGAR ROAD, AT POST TALEGAON DAMDHERE, PUNE, 412208, India",8830897384,sai148995@bpclretail.in,18.706991,74.164297,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:28
0000258312,DENGALE PETROLEUM BHARAT PETROLEUM DEALERS,DENGALE PETROLEUM BHARAT PETROLEUM DEALERS,"S NO 132/3/D, KASBA, NIRA ROAD,",TALUKA BARAMATI,BARAMATI,PUNE,Maharashtra,IN-20,413102,"S NO 132/3/D, KASBA, NIRA ROAD,, TALUKA BARAMATI, BARAMATI, PUNE, 413102, India",9518308404,cc258312@bpclretail.in,18.144598,74.564528,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:28:43
